Protein,Total Fat,Carbohydrate,Energy,Alcohol,Water,Caffeine,Theobromine,"Sugars, total","Fiber, total dietary",Calcium,Iron,Magnesium,Phosphorus,Potassium,Sodium,Zinc,Copper,Selenium,Retinol,"Vitamin A, RAE","Carotene, beta","Carotene, alpha",Vitamin E (alpha-tocopherol),Vitamin D (D2 + D3),"Cryptoxanthin, beta",Lycopene,Lutein + zeaxanthin,Vitamin C,Thiamin,Riboflavin,Niacin,Vitamin B-6,"Folate, total",Vitamin B-12,"Choline, total",Vitamin K (phylloquinone),Folic acid,"Folate, food","Folate, DFE","Vitamin E, added","Vitamin B-12, added",Cholesterol,"Fatty acids, total saturated",4:0,6:0,8:0,10:0,12:0,14:0,16:0,18:0,18:1,18:2,18:3,20:4,22:6 n-3,16:1,18:4,20:1,20:5 n-3,22:1,22:5 n-3,"Fatty acids, total monounsaturated","Fatty acids, total polyunsaturated",Daidzein,Genistein,Glycitein,Cyanidin,Petunidin,Delphinidin,Malvidin,Pelargonidin,Peonidin,(+)-Catechin,(-)-Epigallocatechin,(-)-Epicatechin,(-)-Epicatechin 3-gallate,(-)-Epigallocatechin 3-gallate,Theaflavin,Thearubigins,Eriodictyol,Hesperetin,Naringenin,Apigenin,Luteolin,Isorhamnetin,Kaempferol,Myricetin,Quercetin,"Theaflavin-3,3'-digallate",Theaflavin-3'-gallate,Theaflavin-3-gallate,(+)-Gallocatechin,Total flavonoids,Total anthocyanidins,Total catechins (monomeric flavan-3-ols only),Total flavan-3-ols,Total flavanones,Total flavones,Total flavonols,Total isoflavones,novaclass
7.56,16.86,61.02,426.0,0.0,12.17,0.0,0.0,16.32,2.6,108.0,3.2,19.0,179.0,148.0,646.0,0.52,0.107,22.7,0.0,0.0,1.0,0.0,1.05,0.0,1.0,0.0,13.0,0.0,0.44,0.129,3.431,0.048,104.0,0.0,7.5,6.0,94.0,10.0,170.0,0.0,0.0,0.0,3.445,0.0,0.0,0.0,0.0,0.0,0.008,2.045,1.295,7.365,4.883,0.232,0.0,0.0,0.011,0.0,0.038,0.0,0.0,0.0,7.569,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
3.76,22.56,50.44,415.0,0.0,22.11,0.0,0.0,22.56,1.8,49.0,1.81,10.0,55.0,66.0,258.0,0.27,0.07,12.1,0.0,1.0,7.0,0.0,1.58,0.0,5.0,0.0,12.0,0.0,0.212,0.159,1.889,0.024,42.0,0.0,4.7,9.9,35.0,7.0,67.0,0.0,0.0,0.0,5.068,0.0,0.0,0.0,0.0,0.0,0.03,2.708,2.125,9.032,6.601,0.419,0.0,0.0,0.011,0.0,0.03,0.0,0.0,0.0,9.073,7.063,0.0,0.0,0.0,1.23,0.0,0.0,0.0,0.01,0.03,0.44,0.05,1.89,0.0,0.01,0.0,0.0,0.72,0.94,0.02,0.0,0.0,0.0,0.01,0.02,0.39,0.0,0.0,0.0,0.0,5.76,1.27,2.39,2.39,1.68,0.0,0.42,0.0,4
7.0,22.4,44.6,403.0,0.0,24.3,0.0,0.0,19.78,1.3,71.0,1.96,19.0,107.0,125.0,371.0,0.72,0.1,17.0,6.0,6.0,2.0,0.0,0.39,0.0,1.0,0.0,52.0,0.1,0.3,0.263,2.867,0.038,68.0,0.1,21.8,9.4,35.0,33.0,92.0,0.0,0.0,21.0,5.681,0.0,0.0,0.0,0.0,0.0,0.109,2.961,2.602,12.491,2.772,0.148,0.007,0.002,0.022,0.001,0.001,0.003,0.0,0.0,12.515,2.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
7.0,22.4,44.6,403.0,0.0,24.3,0.0,0.0,19.78,1.3,71.0,1.96,19.0,107.0,125.0,371.0,0.72,0.1,17.0,6.0,6.0,2.0,0.0,0.39,0.0,1.0,0.0,52.0,0.1,0.3,0.263,2.867,0.038,68.0,0.1,21.8,9.4,35.0,33.0,92.0,0.0,0.0,21.0,5.681,0.0,0.0,0.0,0.0,0.0,0.109,2.961,2.602,12.491,2.772,0.148,0.007,0.002,0.022,0.001,0.001,0.003,0.0,0.0,12.515,2.933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
5.4,18.5,47.8,371.0,0.0,27.1,0.0,0.0,27.53,1.9,46.0,1.77,15.0,89.0,83.0,354.0,0.54,0.065,14.8,15.0,15.0,1.0,0.0,0.34,0.0,1.0,0.0,49.0,3.9,0.263,0.22,1.992,0.043,47.0,0.09,21.8,5.3,31.0,16.0,69.0,0.0,0.0,114.0,4.86,0.001,0.0,0.0,0.0,0.0,0.088,2.668,2.096,9.947,2.184,0.108,0.038,0.012,0.069,0.004,0.008,0.019,0.0,0.0,10.026,2.364,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,0.01,0.86,0.17,4.98,0.01,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,2.65,0.0,0.0,0.0,0.0,9.94,1.05,6.15,6.15,0.0,0.0,2.74,0.0,4
7.1,25.2,45.7,430.0,0.0,20.4,0.0,0.0,25.87,2.0,94.0,1.8,32.0,110.0,95.0,298.0,0.87,0.195,14.2,9.0,9.0,4.0,1.0,0.82,0.0,1.0,0.0,42.0,1.7,0.22,0.24,2.3,0.104,83.0,0.21,21.8,6.6,56.0,27.0,122.0,0.0,0.0,46.0,5.821,0.001,0.0,0.0,0.001,0.002,0.119,3.128,2.552,13.562,3.903,0.342,0.014,0.003,0.083,0.0,0.024,0.0,0.0,0.0,13.685,4.281,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0.0,0.0,0.0,0.0,0.0,0.0,4
8.0,21.9,37.2,374.0,0.0,31.4,0.0,0.0,6.95,1.0,35.0,1.6,15.0,108.0,98.0,322.0,0.7,0.089,18.9,34.0,35.0,8.0,0.0,0.35,0.0,0.0,0.0,38.0,0.1,0.19,0.26,2.0,0.04,60.0,0.2,20.1,6.9,35.0,25.0,85.0,0.0,0.0,23.0,6.794,0.096,0.028,0.033,0.075,0.084,0.372,3.403,2.646,11.226,2.41,0.139,0.01,0.001,0.058,0.0,0.004,0.0,0.0,0.0,11.313,2.575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
8.4,0.64,64.3,296.0,0.0,25.52,0.0,0.0,35.13,1.2,42.0,1.84,13.0,89.0,115.0,274.0,0.47,0.071,18.0,2.0,2.0,2.0,0.0,0.03,0.0,0.0,0.0,6.0,0.2,0.311,0.319,2.301,0.039,65.0,0.12,8.6,0.1,41.0,24.0,93.0,0.0,0.0,1.0,0.195,0.006,0.001,0.002,0.004,0.003,0.029,0.118,0.026,0.089,0.153,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.112,0.163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,4
6.04,21.32,48.14,408.0,0.0,22.74,0.0,0.0,17.9,1.8,36.0,3.38,17.0,200.0,106.0,436.0,0.96,0.084,13.0,4.0,4.0,2.0,0.0,1.66,0.0,0.0,0.0,24.0,1.2,0.274,0.167,2.29,0.033,94.0,0.09,33.2,11.0,59.0,35.0,135.0,0.0,0.0,20.0,6.284,0.0,0.0,0.0,0.0,0.0,0.162,3.31,2.567,11.148,2.531,0.23,0.0,0.0,0.118,0.0,0.009,0.0,0.0,0.0,11.346,2.762,1.44,1.32,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.9,4
5.87,23.55,45.63,418.0,0.0,22.88,0.0,0.0,16.28,1.6,25.0,3.0,16.0,261.0,113.0,557.0,0.68,0.073,10.3,3.0,3.0,1.0,0.0,1.89,0.0,0.0,0.0,13.0,1.3,0.237,0.15,1.97,0.029,80.0,0.07,37.3,10.4,50.0,30.0,115.0,0.0,0.0,9.0,7.127,0.0,0.0,0.0,0.0,0.0,0.201,3.748,2.863,12.486,2.456,0.203,0.0,0.0,0.157,0.0,0.0,0.0,0.0,0.0,12.732,2.659,2.58,2.44,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31,0.0,0.0,0.0,0.0,0.0,0.0,5.31,4
4.5,19.9,57.4,417.0,0.0,16.3,1.0,21.0,31.92,2.2,213.0,2.27,34.0,162.0,106.0,397.0,0.57,0.191,4.1,11.0,12.0,2.0,1.0,0.21,0.0,1.0,0.0,20.0,0.1,0.045,0.07,0.47,0.027,45.0,0.1,29.1,9.8,28.0,17.0,65.0,0.0,0.0,57.0,5.132,0.001,0.0,0.0,0.001,0.0,0.099,2.649,2.376,11.263,2.343,0.123,0.007,0.002,0.013,0.001,0.001,0.002,0.0,0.0,11.278,2.477,2.8,2.65,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.77,0.0,0.0,0.0,0.0,0.0,0.0,5.77,4
4.93,25.25,51.33,452.0,0.0,16.76,2.0,53.0,26.65,1.9,24.0,4.0,30.0,210.0,201.0,326.0,0.98,0.26,6.8,3.0,4.0,2.0,1.0,2.02,0.0,1.0,0.0,24.0,1.3,0.163,0.125,1.59,0.024,65.0,0.1,29.1,7.9,37.0,28.0,90.0,0.0,0.0,19.0,13.47,0.0,0.025,0.379,0.294,3.71,1.358,3.675,3.792,8.352,1.794,0.166,0.0,0.0,0.164,0.0,0.0,0.0,0.0,0.0,8.618,1.96,1.29,1.75,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.0,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,5.27,0.0,1.86,1.86,0.0,0.0,0.07,3.34,4
6.06,21.83,46.82,401.0,0.0,23.42,2.0,37.0,23.12,2.0,33.0,2.85,29.0,236.0,146.0,432.0,1.08,0.2,8.6,7.0,8.0,5.0,0.0,1.78,0.0,0.0,0.0,11.0,1.0,0.197,0.135,2.097,0.035,67.0,0.08,32.7,8.8,38.0,29.0,93.0,0.0,0.0,7.0,6.703,0.0,0.0,0.0,0.0,0.0,0.155,3.484,2.778,11.12,2.66,0.171,0.0,0.0,0.123,0.0,0.027,0.0,0.0,0.0,11.337,2.831,1.96,1.85,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,4.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0.0,10.19,0.0,5.87,5.87,0.0,0.0,0.29,4.03,4
5.62,22.23,49.4,411.0,0.0,20.83,4.0,68.0,24.3,2.2,34.0,3.33,31.0,238.0,145.0,457.0,1.08,0.231,9.0,8.0,8.0,6.0,0.0,1.6,0.0,0.0,0.0,12.0,1.0,0.201,0.14,1.66,0.027,66.0,0.08,33.4,9.5,40.0,26.0,94.0,0.0,0.0,7.0,7.535,0.0,0.0,0.0,0.0,0.0,0.164,3.772,3.304,11.139,2.203,0.183,0.0,0.0,0.132,0.0,0.001,0.0,0.0,0.0,11.342,2.386,2.07,1.96,0.23,0.0,0.0,0.0,0.0,0.0,0.0,3.39,0.0,7.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,0.0,0.0,0.0,0.0,15.66,0.0,10.86,10.86,0.0,0.0,0.54,4.26,4
3.1,18.3,59.5,412.0,0.0,17.9,0.0,0.0,35.11,1.2,26.0,2.42,12.0,123.0,78.0,345.0,0.26,0.07,2.2,2.0,2.0,1.0,0.0,0.16,0.0,0.0,0.0,6.0,0.0,0.181,0.23,2.13,0.02,42.0,0.05,29.1,8.0,34.0,8.0,66.0,0.0,0.0,11.0,4.667,0.0,0.0,0.0,0.0,0.0,0.091,2.395,2.176,10.44,2.167,0.115,0.002,0.001,0.006,0.0,0.0,0.0,0.0,0.0,10.446,2.285,2.75,2.6,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.66,0.0,0.0,0.0,0.0,0.0,0.0,5.66,4
5.88,17.15,55.96,383.0,0.0,19.42,7.0,183.0,30.27,3.6,46.0,4.14,50.0,152.0,232.0,232.0,1.62,0.385,12.1,12.0,12.0,9.0,1.0,1.11,0.0,1.0,0.0,29.0,0.8,0.231,0.165,1.996,0.034,78.0,0.09,23.5,9.5,47.0,31.0,111.0,0.0,0.0,21.0,5.789,0.0,0.0,0.0,0.0,0.0,0.09,2.865,2.671,8.177,2.135,0.206,0.0,0.0,0.061,0.001,0.014,0.0,0.0,0.0,8.287,2.342,0.21,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.66,0.0,9.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,14.76,0.0,13.79,13.79,0.0,0.0,0.62,0.35,4
6.21,19.1,50.64,399.0,0.0,22.6,0.0,0.0,19.52,2.1,46.0,3.75,18.0,138.0,100.0,316.0,1.25,0.095,15.7,5.0,5.0,3.0,1.0,1.43,0.0,1.0,0.0,36.0,1.2,0.312,0.185,2.61,0.037,108.0,0.11,29.1,11.5,68.0,40.0,155.0,0.0,0.0,30.0,5.44,0.0,0.0,0.0,0.0,0.0,0.124,2.873,2.271,9.81,2.606,0.257,0.0,0.0,0.08,0.001,0.018,0.0,0.0,0.0,9.96,2.864,0.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4
6.74,18.83,50.98,391.0,0.0,21.71,3.0,118.0,18.73,3.3,49.0,4.28,39.0,164.0,208.0,303.0,1.48,0.252,15.6,5.0,5.0,3.0,1.0,1.37,0.0,1.0,0.0,36.0,1.1,0.303,0.197,2.601,0.041,105.0,0.1,28.3,11.1,65.0,40.0,149.0,0.0,0.0,29.0,5.544,0.0,0.0,0.0,0.0,0.0,0.119,2.903,2.352,9.567,2.508,0.245,0.0,0.0,0.076,0.001,0.017,0.0,0.0,0.0,9.711,2.755,0.29,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,4.8,0.0,4.17,4.17,0.0,0.0,0.15,0.48,4
5.36,16.87,54.6,383.0,0.0,21.88,4.0,60.0,31.14,2.3,50.0,3.48,29.0,127.0,126.0,238.0,1.38,0.22,11.9,12.0,13.0,9.0,1.0,1.13,0.0,1.0,0.0,27.0,0.9,0.233,0.159,1.926,0.031,78.0,0.12,24.4,9.6,48.0,30.0,112.0,0.0,0.0,22.0,5.533,0.0,0.0,0.0,0.0,0.0,0.091,2.752,2.527,8.127,2.157,0.21,0.0,0.0,0.062,0.001,0.014,0.0,0.0,0.0,8.24,2.367,0.21,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,6.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,10.39,0.0,9.57,9.57,0.0,0.0,0.47,0.35,4
5.9,18.7,39.0,340.0,0.0,35.6,0.0,0.0,21.1,0.9,25.0,1.76,20.0,85.0,79.0,240.0,0.75,0.136,12.5,16.0,17.0,8.0,3.0,0.43,0.0,3.0,0.0,108.0,0.0,0.312,0.142,2.137,0.1,68.0,0.22,29.1,7.1,51.0,17.0,104.0,0.0,0.0,26.0,4.843,0.0,0.0,0.0,0.0,0.0,0.087,2.637,2.111,10.107,2.214,0.11,0.033,0.01,0.11,0.003,0.006,0.008,0.0,0.0,10.226,2.377,0.25,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.42,4
6.4,24.5,30.0,361.0,0.0,38.2,0.0,0.0,14.55,0.8,25.0,1.83,20.0,76.0,80.0,309.0,0.8,0.113,10.8,11.0,11.0,2.0,0.0,0.29,0.0,1.0,0.0,33.0,0.0,0.338,0.148,2.242,0.068,70.0,0.14,29.1,8.6,56.0,14.0,109.0,0.0,0.0,24.0,5.43,0.0,0.0,0.0,0.0,0.001,0.103,2.867,2.452,12.008,2.9,0.162,0.012,0.003,0.073,0.0,0.002,0.0,0.0,0.0,12.08,3.082,0.24,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4
5.53,15.56,43.76,337.0,0.0,33.81,0.0,14.0,17.84,1.8,59.0,2.99,18.0,127.0,111.0,268.0,1.08,0.099,13.0,13.0,13.0,4.0,1.0,1.13,0.2,1.0,0.0,28.0,0.9,0.251,0.179,2.061,0.035,85.0,0.15,25.2,9.0,53.0,32.0,122.0,0.0,0.0,25.0,4.635,0.014,0.014,0.014,0.014,0.015,0.153,2.415,1.862,7.816,2.054,0.214,0.0,0.0,0.062,0.001,0.014,0.0,0.0,0.0,7.933,2.269,0.23,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.9,0.0,0.49,0.49,0.0,0.0,0.02,0.39,4
4.15,11.82,57.13,348.0,0.0,25.89,0.0,0.0,38.32,1.3,44.0,2.24,12.0,94.0,80.0,214.0,0.8,0.062,10.0,10.0,10.0,3.0,1.0,0.86,0.2,1.0,0.0,21.0,0.7,0.191,0.139,1.562,0.027,65.0,0.12,19.1,6.9,40.0,24.0,93.0,0.0,0.0,19.0,3.503,0.011,0.011,0.011,0.011,0.011,0.117,1.828,1.401,5.94,1.568,0.164,0.0,0.0,0.047,0.001,0.011,0.0,0.0,0.0,6.029,1.732,0.18,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4
6.3,19.3,42.6,360.0,0.0,29.8,0.0,0.0,21.58,2.2,49.0,1.1,22.0,104.0,148.0,427.0,0.68,0.11,19.4,3.0,3.0,1.0,0.0,1.7,0.0,0.0,0.0,47.0,0.2,0.22,0.243,1.852,0.097,20.0,0.17,37.3,9.8,5.0,15.0,24.0,0.0,0.0,20.0,3.023,0.001,0.0,0.004,0.001,0.001,0.023,2.018,0.968,7.98,6.563,0.481,0.012,0.003,0.1,0.0,0.002,0.0,0.0,0.0,8.101,7.077,2.35,2.22,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,0.0,0.0,4.84,4
4.34,10.2,70.42,391.0,0.0,13.95,0.0,0.0,33.79,0.8,11.0,4.0,11.0,69.0,72.0,318.0,0.35,0.06,5.0,228.0,228.0,3.0,3.0,0.74,0.0,3.0,3.0,8.0,0.0,0.388,0.406,4.838,0.396,46.0,0.01,8.2,6.6,38.0,9.0,73.0,0.0,0.0,0.0,2.658,0.0,0.0,0.0,0.0,0.0,0.0,1.42,1.2,5.88,1.147,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.0,5.901,1.197,0.0,0.0,0.0,0.1,0.4,0.44,0.84,0.0,0.25,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.1,0.0,0.0,0.0,0.0,2.25,2.03,0.08,0.08,0.0,0.0,0.14,0.0,4
3.99,5.99,76.8,372.0,0.0,12.04,0.0,0.0,4.87,1.5,44.0,3.42,44.0,93.0,66.0,301.0,0.28,0.073,12.9,285.0,285.0,3.0,0.0,0.53,0.0,1.0,0.0,4.0,3.8,0.285,0.549,3.8,0.38,100.0,0.0,7.8,0.4,47.0,53.0,133.0,0.0,0.0,0.0,1.393,0.0,0.0,0.0,0.0,0.005,0.002,0.681,0.676,3.332,0.856,0.023,0.0,0.0,0.003,0.0,0.007,0.0,0.0,0.0,3.338,0.878,0.0,0.0,0.0,0.1,0.4,0.44,0.84,0.0,0.25,0.06,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.1,0.0,0.0,0.0,0.0,2.25,2.03,0.08,0.08,0.0,0.0,0.14,0.0,4
7.1,12.55,69.8,420.0,0.0,9.3,0.0,0.0,31.31,2.6,50.0,4.02,64.0,190.0,262.0,209.0,2.85,0.23,15.5,304.0,308.0,46.0,0.0,0.79,0.0,0.0,0.0,74.0,0.5,0.64,0.605,7.625,0.875,94.0,0.0,31.0,14.8,48.0,47.0,128.0,0.0,0.0,0.0,7.095,0.0,0.04,0.502,0.401,3.068,1.179,1.28,0.358,3.452,1.212,0.034,0.0,0.0,0.03,0.0,0.012,0.0,0.002,0.0,3.466,1.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
4.4,7.5,72.9,377.0,0.0,14.5,0.0,0.0,35.1,2.1,41.0,4.86,27.0,103.0,197.0,167.0,4.1,0.1,15.0,608.0,608.0,0.0,0.0,0.76,0.0,0.0,0.0,40.0,0.0,1.0,1.1,13.5,1.4,108.0,0.0,34.3,13.8,95.0,13.0,174.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.002,0.001,0.86,0.153,4.977,0.85,0.056,0.0,0.0,0.054,0.0,0.023,0.0,0.003,0.0,5.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
5.0,10.0,69.78,350.0,0.0,12.04,3.0,24.0,25.0,22.5,250.0,0.9,190.0,419.0,447.0,225.0,1.96,0.262,8.9,0.0,0.0,0.0,0.0,1.47,0.0,0.0,0.0,65.0,1.2,0.688,0.091,7.903,0.963,35.0,0.0,12.4,2.6,12.0,22.0,43.0,0.0,0.0,0.0,3.397,0.0,0.004,0.059,0.066,0.838,0.31,1.417,0.67,3.476,2.089,0.245,0.0,0.0,0.023,0.0,0.023,0.0,0.0,0.0,3.522,2.334,1.76,3.19,1.26,0.0,0.0,0.0,0.0,0.0,0.0,1.31,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,10.62,0.0,4.2,4.2,0.0,0.0,0.21,6.21,4
5.41,8.11,70.33,376.0,0.0,14.43,0.0,0.0,32.43,3.6,541.0,4.86,46.0,148.0,250.0,283.0,0.9,0.126,7.7,603.0,604.0,8.0,4.0,0.88,0.8,2.0,0.0,37.0,7.8,0.608,1.149,13.514,1.4,108.0,0.3,44.6,15.3,0.0,108.0,108.0,0.0,0.0,1.0,1.215,0.002,0.0,0.001,0.001,0.002,0.014,0.971,0.223,0.966,3.215,0.405,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,1.0,3.62,0.0,0.0,0.0,2.18,0.02,0.08,0.01,1.9,0.01,0.35,0.08,0.5,0.01,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.0,0.18,0.0,0.0,0.0,0.0,5.41,4.199999999999999,0.97,0.97,0.02,0.0,0.22,0.0,4
5.41,8.11,70.33,376.0,0.0,14.43,0.0,0.0,32.43,3.6,541.0,4.86,46.0,148.0,250.0,283.0,0.9,0.126,7.7,603.0,604.0,8.0,4.0,0.88,0.8,2.0,0.0,37.0,7.8,0.608,1.149,13.514,1.4,108.0,0.3,44.6,15.3,0.0,108.0,108.0,0.0,0.0,1.0,1.215,0.002,0.0,0.001,0.001,0.002,0.014,0.971,0.223,0.966,3.215,0.405,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,1.0,3.62,0.0,0.0,0.0,2.18,0.02,0.08,0.01,1.9,0.01,0.35,0.08,0.5,0.01,0.03,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.04,0.0,0.18,0.0,0.0,0.0,0.0,5.41,4.199999999999999,0.97,0.97,0.02,0.0,0.22,0.0,4
9.38,10.93,66.72,403.0,0.0,11.26,0.0,0.0,32.45,7.5,65.0,5.65,105.0,290.0,328.0,195.0,3.28,0.436,11.3,266.0,267.0,5.0,0.0,3.72,0.8,0.0,0.0,40.0,0.2,0.465,0.616,6.442,0.612,127.0,1.16,24.0,1.2,109.0,18.0,203.0,0.0,1.14,0.0,1.93,0.001,0.004,0.05,0.041,0.561,0.175,0.766,0.328,5.664,2.52,0.061,0.0,0.0,0.034,0.0,0.007,0.0,0.0,0.0,5.705,2.581,0.0,0.0,0.0,3.41,0.0,0.52,0.03,0.02,3.34,0.16,0.32,0.36,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.05,0.45,1.05,0.0,0.0,0.0,0.0,10.06,7.32,0.91,0.91,0.0,0.0,1.83,0.0,4
